""	"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0006890"	"BP"	"GO:0006890"	"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum"	"22/4529"	"52/18614"	0.00325343006446873	0.0394340278002775	0.0310610492947392	"8613/9554/55204/1314/378/9276/3064/53407/64083/381/5870/7405/51290/22818/23256/10972/10749/51226/10079/55850/23760/11015"	22
"GO:0005635"	"CC"	"GO:0005635"	"nuclear envelope"	"145/4724"	"490/19518"	0.00331153817186976	0.0250917601106026	0.0190456610936188	"55219/79647/10269/79639/5733/23155/6272/10885/6277/148327/10456/4000/22926/4259/27101/63931/64222/163590/26092/5743/5321/51514/5664/6000/25909/51374/7444/307/23190/55183/151188/7341/3267/3708/327/25978/2042/3836/11342/56648/59343/10227/23001/202151/9631/79668/55914/26049/821/1192/667/221264/9589/3482/2852/358/23333/256979/1956/9883/83862/9551/222236/27000/51530/23165/9189/55787/5422/55916/91782/665/9821/10434/6386/27067/203228/51510/2776/55151/23511/9536/84814/6836/169714/4925/5024/79073/116535/3601/80013/64215/55749/311/26509/85450/2869/664/57097/29843/23306/11260/23592/8089/114882/5025/9107/9818/6049/3843/9472/23588/2643/23224/79789/161176/9112/7301/663/56965/10073/7329/79641/5048/23108/489/27346/55379/54894/51155/9123/57132/81929/4864/596/9525/54498/8904/51230/3643/9127/2781/25777/4600/56894"	145
"GO:0033628"	"BP"	"GO:0033628"	"regulation of cell adhesion mediated by integrin"	"21/4529"	"49/18614"	0.00331838345435185	0.0395361215239784	0.0311414655839556	"1969/4582/1803/6423/5054/5420/8754/6591/4067/5747/23075/83700/3071/2303/9780/1398/3690/55612/100/1399/3976"	21
"GO:0140895"	"BP"	"GO:0140895"	"cell surface toll-like receptor signaling pathway"	"21/4529"	"49/18614"	0.00331838345435185	0.0395361215239784	0.0311414655839556	"26191/338382/57162/57590/79155/7096/79931/2150/7128/4067/23643/8767/4814/7099/153090/22841/55198/730249/4792/1535/3929"	21
"GO:0031076"	"BP"	"GO:0031076"	"embryonic camera-type eye development"	"17/4529"	"37/18614"	0.0033236976883053	0.0395361215239784	0.0311414655839556	"204851/10763/5629/26160/7474/57728/10370/23552/5080/6935/7289/5916/10818/84678/6909/655/10848"	17
"GO:0010639"	"BP"	"GO:0010639"	"negative regulation of organelle organization"	"111/4529"	"362/18614"	0.00332595721906206	0.0395361215239784	0.0311414655839556	"54998/832/65018/3925/126820/22911/829/9554/4000/50848/83540/23271/25802/3192/119/9168/822/57405/5468/8850/51143/79598/90102/55254/4171/7879/5290/118/9353/57482/8467/291/10923/5295/324/167227/1843/8870/10919/2729/5071/6196/3082/136319/7114/10013/286527/10395/10565/286151/114822/23189/347240/7111/23075/55226/116985/10413/9638/6840/10105/27069/23063/120/664/2288/120892/23329/84749/9882/8874/3183/599/26277/23256/2764/6710/7517/207/7082/146057/29767/29766/50810/4682/2072/9738/51451/112476/10300/8996/146206/54386/7157/140775/672/4137/10040/4591/655/10297/115704/1785/85415/24139/91663/84861/3976/27124/11078/706"	111
"GO:0009306"	"BP"	"GO:0009306"	"protein secretion"	"114/4529"	"373/18614"	0.00332655780481862	0.0395361215239784	0.0311414655839556	"79971/6814/6566/2029/55204/5872/55585/25874/2752/5208/3552/3553/3557/55240/7273/8609/26154/5798/7857/8864/3708/5468/5894/4345/9515/51714/3592/952/5978/2044/5530/3033/64083/5019/2149/2150/153339/5122/5066/1946/821/654/7124/3123/84300/23607/51167/134957/7430/5071/2852/3569/1174/5799/94121/2182/8754/10497/301/5125/19/7099/10984/54972/9066/572/1374/9854/55691/64215/818/6934/22841/101/4074/10059/5213/84876/338442/2308/8660/5106/382/3091/4053/10972/7043/6400/26258/18/780776/164/9501/5048/57555/3996/51030/284119/252983/5573/201475/9230/5566/2867/7040/3783/348/54795/57333/7376/945/2781/162/5211"	114
"GO:0000041"	"BP"	"GO:0000041"	"transition metal ion transport"	"36/4529"	"97/18614"	0.00332813535389139	0.0395361215239784	0.0311414655839556	"27173/55676/55240/79901/57181/10063/27032/4241/64116/64924/475/3077/261729/22853/538/93380/23516/51312/6505/1317/3934/392/2495/5818/2288/4891/51310/55334/567/7782/3658/201266/9230/1785/2512/6948"	36
"GO:0034109"	"BP"	"GO:0034109"	"homotypic cell-cell adhesion"	"36/4529"	"97/18614"	0.00332813535389139	0.0395361215239784	0.0311414655839556	"8613/3716/6814/375033/50848/1465/5270/5291/5912/55330/3572/1192/3569/3315/4267/2316/4067/6812/10077/3611/84959/5592/288/928/7301/18/170692/3690/5578/114897/84034/1829/10398/2778/5329/4627"	36
"GO:0042147"	"BP"	"GO:0042147"	"retrograde transport, endosome to Golgi"	"36/4529"	"97/18614"	0.00332813535389139	0.0395361215239784	0.0311414655839556	"9341/7813/10228/8934/338382/30845/9648/65977/55773/7879/57533/5071/29886/9367/23258/738/5870/9559/143187/23085/51026/120892/23074/400/51699/1203/25938/58533/54551/25963/9905/27131/10079/8218/26088/7109"	36
"GO:1900180"	"BP"	"GO:1900180"	"regulation of protein localization to nucleus"	"47/4529"	"134/18614"	0.00333490194496189	0.0395361215239784	0.0311414655839556	"83667/80149/84455/10542/56957/4000/7203/2752/5743/83593/25885/7341/3059/7545/5295/1495/1432/23607/2534/6950/2737/2316/1736/5569/10413/81603/6934/9531/10576/9478/26524/9818/9201/51569/3843/5587/10979/3320/207/11261/25942/26022/55612/7040/3976/29775/10694"	47
"GO:0003279"	"BP"	"GO:0003279"	"cardiac septum development"	"39/4529"	"107/18614"	0.00334476872942967	0.0395361215239784	0.0311414655839556	"9249/7798/8543/4853/5629/9784/659/7048/7474/6091/23129/3280/53834/7468/9353/3516/287/6586/9794/5754/10370/8701/55636/23462/23414/7046/2022/55742/4193/10818/6926/25831/9321/7157/54903/6909/182/655/10454"	39
"GO:0032526"	"BP"	"GO:0032526"	"response to retinoic acid"	"39/4529"	"107/18614"	0.00334476872942967	0.0395361215239784	0.0311414655839556	"27/130497/56603/7474/2042/952/3490/205860/5159/654/7124/5754/3482/5154/358/8273/4067/54332/5727/19/9314/10413/22943/81029/7480/5916/2706/55172/22938/4313/5176/10626/1277/6909/6662/1032/478/8463/8867"	39
"GO:0030016"	"CC"	"GO:0030016"	"myofibril"	"75/4724"	"233/19518"	0.00334556801474701	0.0250917601106026	0.0190456610936188	"832/127294/2275/6513/5142/91624/7170/91156/1465/25802/5525/5664/375/9453/6262/6546/2274/7273/23363/51719/7079/8850/776/2317/339855/10611/5530/287/171024/51778/23022/27295/8470/54545/11346/375484/8878/667/3315/2318/800/10049/1756/2316/64236/56704/114907/5339/7169/7111/3611/55742/1410/6840/288/11155/9124/9531/10060/6334/3856/1073/10979/23224/87/51676/113146/29767/29766/7168/4313/4077/2280/85366/10398"	75
"GO:0008038"	"BP"	"GO:0008038"	"neuron recognition"	"20/4529"	"46/18614"	0.00336349392817658	0.0395361215239784	0.0311414655839556	"2048/91624/2043/152330/6091/2042/2596/23129/23022/836/9037/27242/4897/7534/64221/50863/2290/4692/2909/4685"	20
"GO:0030517"	"BP"	"GO:0030517"	"negative regulation of axon extension"	"20/4529"	"46/18614"	0.00336349392817658	0.0395361215239784	0.0311414655839556	"10500/80128/64218/10505/54910/7869/7474/9037/57556/9856/10371/1020/10013/6049/80031/8482/10509/9423/10501/5802"	20
"GO:0047496"	"BP"	"GO:0047496"	"vesicle transport along microtubule"	"20/4529"	"46/18614"	0.00336349392817658	0.0395361215239784	0.0311414655839556	"23557/80128/22920/5861/66008/79443/3064/55330/63971/1780/10947/26985/92558/26258/8120/5048/10749/30850/9371/8943"	20
"GO:0071453"	"BP"	"GO:0071453"	"cellular response to oxygen levels"	"58/4529"	"172/18614"	0.00336969330166683	0.0395361215239784	0.0311414655839556	"65018/6548/205/23576/4000/4720/4921/5743/56776/1788/6546/2034/5163/8837/2043/7428/10533/5468/523/26355/5291/3516/5562/10370/358/51142/857/29923/5165/538/4824/6781/665/4609/29979/1902/2021/572/84890/219736/664/101/7009/4193/2308/84962/30001/3091/677/207/64506/8996/7157/596/1869/655/3727/22933"	58
"GO:0002478"	"BP"	"GO:0002478"	"antigen processing and presentation of exogenous peptide antigen"	"18/4529"	"40/18614"	0.00337263303162207	0.0395361215239784	0.0311414655839556	"1520/54842/4012/972/3134/3105/3133/3127/3123/3117/3108/3111/3113/3115/1515/8722/567/1785"	18
"GO:0030866"	"BP"	"GO:0030866"	"cortical actin cytoskeleton organization"	"18/4529"	"40/18614"	0.00337263303162207	0.0395361215239784	0.0311414655839556	"85369/5872/23433/10015/5357/1739/7124/2037/7430/1020/5339/112464/91010/3071/3936/382/29109/3996"	18
"GO:1901998"	"BP"	"GO:1901998"	"toxin transport"	"18/4529"	"40/18614"	0.00337263303162207	0.0395361215239784	0.0311414655839556	"200186/7203/8934/339122/9276/9364/118429/54545/6950/3301/3309/664/22818/10576/23428/23256/26088/10694"	18
"GO:0010463"	"BP"	"GO:0010463"	"mesenchymal cell proliferation"	"19/4529"	"43/18614"	0.00338358820313278	0.0395922962056921	0.0311857127647575	"56998/4000/5396/130497/7048/7474/6474/4487/5154/4609/6935/8660/6495/2252/2294/6909/6662/650/655"	19
"GO:0099572"	"CC"	"GO:0099572"	"postsynaptic specialization"	"111/4724"	"364/19518"	0.00339130254825177	0.0251778522521722	0.0191110085122109	"22883/832/55450/400745/9829/5142/6232/23623/26052/134/375/6546/119/10505/54910/220988/659/2043/3708/8536/9922/2596/3836/8997/5028/23043/1739/118/57537/55584/2555/3184/2895/10611/29102/6695/11346/100131897/8831/2534/2911/5071/2852/4897/64101/1020/6853/3750/23229/538/1821/3188/2892/2332/2556/51201/23362/4067/6386/6156/8777/51104/5727/23413/6207/25921/78999/1410/23705/4900/10006/22849/120/8661/642938/664/8825/9921/9478/5025/9201/1948/145581/6252/9495/10243/26037/9101/145773/64506/10509/112476/81831/57555/9513/201191/9123/9229/57534/1000/1630/9762/79953/22839/5802/1785/23373/54487/9127/613/4536"	111
"GO:0070555"	"BP"	"GO:0070555"	"response to interleukin-1"	"49/4529"	"141/18614"	0.00342445491566152	0.0399976334149266	0.031504985224086	"80149/2633/149041/8564/7444/7850/3554/3553/3557/10010/6364/3656/3280/79155/952/3576/81792/6880/5122/2729/9590/3569/10344/6369/27316/4824/8767/3037/301/153090/54472/6609/8986/648/730249/3091/9252/11173/4313/9100/1535/6347/6348/6351/5578/6662/8792/140885/1051"	49
"GO:0070372"	"BP"	"GO:0070372"	"regulation of ERK1 and ERK2 cascade"	"98/4529"	"315/18614"	0.00347642784669352	0.0405309845501981	0.0319250905703615	"1969/2048/3725/2633/5906/26191/4853/6464/4921/467/11221/3552/3553/8837/2335/2043/6364/152110/1230/2047/5028/1739/55584/2247/56034/9693/1601/2149/2150/57556/2246/1436/5159/972/10318/10385/7124/3123/6098/9590/154043/7430/5154/2852/10457/222166/3624/1956/10344/6369/27330/10251/1846/3084/4067/8767/7534/8000/152007/195827/7099/153090/64170/112464/51074/960/5031/59/8661/10818/3356/57447/10419/6815/10979/8482/5151/6347/6348/6351/1845/3690/5578/9368/5771/8792/140885/650/10347/7040/348/728/6237/2358/91662/1399/4282/3976"	98
"GO:0009410"	"BP"	"GO:0009410"	"response to xenobiotic stimulus"	"132/4529"	"440/18614"	0.00351902672078089	0.0409533109679283	0.0322577449404915	"5563/3725/5142/1429/8412/2730/2948/2946/2944/9447/5743/2052/6868/1788/6546/7039/56603/4862/284996/3553/316/1373/4968/7079/7048/64332/57552/952/5860/7345/5978/113612/3033/6423/836/2180/134147/6507/5562/5019/10309/1393/4208/5122/5066/4015/7320/670/7172/7124/10919/2941/2729/9474/10758/6648/5154/3624/4176/10/4824/7976/4067/8989/4609/3297/6505/5727/210/3309/2022/445/64170/20/6609/4192/572/9049/1374/11309/1645/9446/119391/2026/904/3071/143/3356/10257/328/1603/5228/10858/3320/2567/5888/21/18/4363/6817/79001/4313/8824/80777/1728/1535/7157/5198/90313/314/3690/3675/1277/8714/1636/4864/6760/596/54498/5111/1869/7150/100/57468/4773/6915/5141/10587/1399/9647/23492/706"	132
"GO:0016575"	"BP"	"GO:0016575"	"histone deacetylation"	"35/4529"	"94/18614"	0.0035377636897235	0.0410969149055764	0.0323708576311047	"65018/3065/5928/6421/55170/57459/8864/10474/79885/8850/1487/817/8467/55809/6907/5931/10013/55869/9643/120892/64426/5587/84312/51562/91748/122953/23186/9112/25942/10933/112869/7157/1107/53615/22933"	35
"GO:0030010"	"BP"	"GO:0030010"	"establishment of cell polarity"	"53/4529"	"155/18614"	0.00354977483837823	0.0411620100392451	0.0324221311952958	"29899/81609/9826/27/10806/55083/56603/7474/23150/90102/2047/3280/3064/2195/64083/253260/1794/5754/10758/2697/10090/6993/6624/154796/10565/5747/23189/26086/89958/387755/5080/10524/154810/9638/83700/55691/56288/57698/22841/382/123016/3320/2294/1398/5048/3996/90410/9368/115701/55612/23094/1399/4627"	53
"GO:0006790"	"BP"	"GO:0006790"	"sulfur compound metabolic process"	"99/4529"	"319/18614"	0.00360938286617357	0.0417777937518902	0.0329071663114203	"5538/79717/10327/1491/9653/2730/2135/2944/10768/10654/7498/8802/4144/6819/9394/5163/1373/79586/80704/8801/10402/55/56922/10855/1909/51166/2180/79993/23743/27430/57128/60481/2729/6785/29940/5167/10090/55501/2990/8460/23382/5160/5165/2182/55790/6482/9645/84188/51074/8050/51144/8534/254552/84649/1737/55454/9060/83401/57678/51703/6934/55711/51380/1634/4598/9375/79178/80224/4522/641371/10965/51218/58472/84191/26035/4682/64131/54988/9956/4706/6817/51647/6483/9955/9953/64132/80221/22901/6448/92126/84532/2686/55902/84245/23474/6576/2687/8459/23181"	99
"GO:0072665"	"BP"	"GO:0072665"	"protein localization to vacuole"	"31/4529"	"81/18614"	0.00362475935291406	0.0418803130991366	0.0329879178520596	"7805/2633/6272/10542/112770/7107/9648/10254/23677/7879/23355/950/7128/57154/9179/79589/3920/137492/64089/51271/23230/7251/8027/8031/26985/4074/144577/22863/22879/8943/11133"	31
"GO:0090042"	"BP"	"GO:0090042"	"tubulin deacetylation"	"12/4529"	"23/18614"	0.00363574192971251	0.0419317884317292	0.0330284634907456	"5563/10474/8850/11076/5562/10013/56271/2316/51562/112869/4137/22933"	12
"GO:0048705"	"BP"	"GO:0048705"	"skeletal system morphogenesis"	"74/4529"	"229/18614"	0.00364828090903263	0.0419655126657079	0.0330550270997014	"9249/10269/27173/7059/4209/5396/130497/56603/389058/3236/3234/3232/3233/4664/23314/659/5915/7048/6474/1739/4487/57728/658/4208/2201/309/2296/654/1432/10370/3201/2737/1749/3638/55112/9968/55790/649/6781/2260/4325/3037/4882/7046/85301/871/648/6935/1305/59338/7289/6660/7480/5916/338773/4323/6495/4522/7043/1112/9321/26585/4313/51741/2303/3975/3212/3213/3217/1277/8313/6662/655/54"	74
"GO:0070371"	"BP"	"GO:0070371"	"ERK1 and ERK2 cascade"	"105/4529"	"341/18614"	0.00365209225529844	0.0419655126657079	0.0330550270997014	"1969/2048/3725/2633/5906/26191/4853/6464/128239/4921/467/11221/183/3552/3553/8837/2335/2043/6364/152110/1230/1849/2047/5028/1739/55584/2247/56034/9693/1601/5734/2149/2150/57556/2246/1436/5159/972/10318/10385/7124/3123/6098/9590/154043/7430/5154/2852/10457/222166/3624/1956/10344/6369/27330/10251/1846/3084/4067/8767/7534/4609/8000/152007/195827/7099/153090/64170/112464/51074/960/5031/59/8661/10818/3356/57447/10419/6815/10979/677/8482/5151/6347/6348/6351/1845/3690/5578/6662/9368/5771/8792/140885/650/10347/7040/348/728/6237/2358/91662/1399/4282/3976"	105
"GO:0035592"	"BP"	"GO:0035592"	"establishment of protein localization to extracellular region"	"114/4529"	"374/18614"	0.00365826386874166	0.0419655126657079	0.0330550270997014	"79971/6814/6566/2029/55204/5872/55585/25874/2752/5208/3552/3553/3557/55240/7273/8609/26154/5798/7857/8864/3708/5468/5894/4345/9515/51714/3592/952/5978/2044/5530/3033/64083/5019/2149/2150/153339/5122/5066/1946/821/654/7124/3123/84300/23607/51167/134957/7430/5071/2852/3569/1174/5799/94121/2182/8754/10497/301/5125/19/7099/10984/54972/9066/572/1374/9854/55691/64215/818/6934/22841/101/4074/10059/5213/84876/338442/2308/8660/5106/382/3091/4053/10972/7043/6400/26258/18/780776/164/9501/5048/57555/3996/51030/284119/252983/5573/201475/9230/5566/2867/7040/3783/348/54795/57333/7376/945/2781/162/5211"	114
"GO:0072089"	"BP"	"GO:0072089"	"stem cell proliferation"	"43/4529"	"121/18614"	0.00368935974664572	0.0422467861184529	0.0332765781070006	"2629/10763/5087/5396/3192/5610/5915/7048/10425/7474/6474/3516/2247/6423/3148/135228/2697/2737/6591/5727/10413/2120/7480/5916/8091/6926/675/10443/3981/10979/677/342371/7157/54894/1636/8313/6662/55612/374887/898/54487/84133/861"	43
"GO:0032507"	"BP"	"GO:0032507"	"maintenance of protein location in cell"	"26/4529"	"65/18614"	0.00369654969225478	0.042253799329261	0.0332821022114042	"65018/81573/3192/55704/9168/64083/857/1020/3638/7114/286527/10210/23230/7295/3309/25792/288/5552/22873/207/5371/23568/400916/11015/25777/706"	26
"GO:0061008"	"BP"	"GO:0061008"	"hepaticobiliary system development"	"50/4529"	"145/18614"	0.00374617035429642	0.0427449349129666	0.0336689555821312	"6195/10269/3725/4853/5629/7039/8837/1373/5290/3280/5860/3184/4124/2246/7124/7128/10370/6648/3482/3569/3082/5764/2002/538/9821/301/5727/445/4192/1374/23705/2735/144455/6926/10419/5106/382/6430/55897/1459/8140/54903/6662/9480/5111/100/1051/1054/51599/6598"	50
"GO:0001843"	"BP"	"GO:0001843"	"neural tube closure"	"34/4529"	"91/18614"	0.00375876185472996	0.0428125641042291	0.0337222251505915	"8543/6201/26160/54910/7474/57545/10427/6423/836/5754/10370/9968/10395/7976/115908/23552/5727/9355/133/7289/5916/317/84678/25831/4522/23059/1856/54903/5566/7040/2909/8463/9620/23654"	34
"GO:2000060"	"BP"	"GO:2000060"	"positive regulation of ubiquitin-dependent protein catabolic process"	"40/4529"	"111/18614"	0.00377101896389178	0.0428761519009572	0.0337723114288361	"7805/127544/2629/64326/9781/28951/7341/7428/10425/57630/1601/153769/255488/2729/5071/90637/57154/857/29978/10134/25897/10221/5747/90865/7415/29979/23287/8078/120892/4193/26259/25831/207/8554/8313/1453/6449/5886/79016/22933"	40
"GO:0010038"	"BP"	"GO:0010038"	"response to metal ion"	"112/4529"	"367/18614"	0.00378035798930693	0.0429063952708617	0.0337961332612952	"553115/5563/3725/10768/140576/23385/5743/254428/3707/6262/6382/1788/3795/1261/3552/79901/7273/7341/79800/1373/728294/4968/7474/200894/1371/7220/5359/118/5860/6649/3184/22872/5530/64116/817/836/5562/1393/4208/84059/5122/5066/5515/654/3077/51596/2729/9474/6648/5071/358/1956/100271927/857/538/2664/4017/8754/3297/6505/48/210/3309/2021/445/6786/6609/57586/9066/572/23621/4297/8644/5599/288/3778/10105/311/7390/664/3736/144402/120892/7846/4891/5025/3981/4776/3091/10243/1965/207/567/7782/18/4502/4494/4501/221184/1728/27132/5176/4137/4864/596/5111/955/8904/682/79085/3727/706"	112
"GO:1901654"	"BP"	"GO:1901654"	"response to ketone"	"68/4529"	"208/18614"	0.00379376487191313	0.0429826199950088	0.0338561732837398	"6339/978/5563/8751/2629/64754/109/8837/1373/27086/5290/952/9353/3490/3184/6696/64083/5734/5562/1946/6586/55809/6446/358/2770/857/2002/10013/367/4824/5327/114907/3297/687/5069/445/572/5031/10413/2230/28960/8644/648/8031/2/490/2706/730249/5106/54331/5732/55334/7043/1152/207/9101/25942/1728/1535/5176/1636/8313/23558/498/5111/6915/7040/706"	68
"GO:0008088"	"BP"	"GO:0008088"	"axo-dendritic transport"	"30/4529"	"78/18614"	0.0038292993075433	0.0432327218834062	0.0340531713465186	"23095/23557/80128/127829/3192/66008/55207/55330/7345/667/3315/10013/51566/10947/27067/55638/23287/9638/26985/23011/55860/3091/4130/26258/8120/5048/10749/4137/9371/8943"	30
"GO:0045824"	"BP"	"GO:0045824"	"negative regulation of innate immune response"	"30/4529"	"78/18614"	0.0038292993075433	0.0432327218834062	0.0340531713465186	"103/3428/11221/5468/55646/9140/3134/3105/3133/3106/100507436/9474/7128/60343/4321/79671/2/387837/3821/6773/4940/730249/56339/7301/1398/5771/6318/7040/7376/11274"	30
"GO:1901214"	"BP"	"GO:1901214"	"regulation of neuron death"	"101/4529"	"327/18614"	0.00388058102383456	0.0437348289423039	0.0344486666326366	"64802/65018/5538/3725/2730/1435/4170/2629/10763/3068/4921/134/8934/824/8564/7474/4345/23129/2047/5290/7466/5978/2895/23321/836/54463/2668/3672/3572/2149/5921/4208/5098/56098/56097/3134/7124/8831/2729/2534/135112/6648/5071/10457/1020/2002/10013/100528062/4204/340371/3297/6505/8013/7099/6812/84280/4192/55626/572/23529/23621/22943/219699/101/2026/3845/120892/23017/51643/84678/353116/1948/3981/10038/4776/58533/6495/3091/1965/7043/207/11261/7301/8883/1728/16/5176/7157/6347/6348/1440/4137/1630/596/9962/8200/1051/558/348/84335/9040"	101
"GO:0031102"	"BP"	"GO:0031102"	"neuron projection regeneration"	"24/4529"	"59/18614"	0.00401310789772596	0.0449894077239183	0.0354368622482918	"5792/3725/9860/29956/5396/2043/3913/2596/6696/9315/1495/9856/3082/5764/2316/9314/133/349667/8428/4313/596/5802/83999/706"	24
