""	"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0014911"	"BP"	"GO:0014911"	"positive regulation of smooth muscle cell migration"	"19/4576"	"44/18903"	0.00434796268111991	0.0460683809075238	0.0362455684030339	"6282/4921/183/3488/5159/9732/538/3037/8840/8013/1902/7099/4192/5031/80031/1398/3690/596/9510"	19
"GO:0050856"	"BP"	"GO:0050856"	"regulation of T cell receptor signaling pathway"	"19/4576"	"44/18903"	0.00434796268111991	0.0460683809075238	0.0362455684030339	"7805/2633/26191/149041/8934/868/56940/10385/7430/4068/29085/9840/3958/1845/5771/10892/10666/100/3783"	19
"GO:0014808"	"BP"	"GO:0014808"	"release of sequestered calcium ion into cytosol by sarcoplasmic reticulum"	"16/4576"	"35/18903"	0.00437995615107141	0.0460874512142923	0.0362605724924945	"2946/477/844/6262/6546/287/817/5144/1756/55636/55151/9446/9472/8996/6348/5566"	16
"GO:0016242"	"BP"	"GO:0016242"	"negative regulation of macroautophagy"	"16/4576"	"35/18903"	0.00437995615107141	0.0460874512142923	0.0362605724924945	"65018/9554/56893/55254/5290/10919/340371/9638/120892/84749/23256/207/23274/7157/140775/4864"	16
"GO:0048048"	"BP"	"GO:0048048"	"embryonic eye morphogenesis"	"16/4576"	"35/18903"	0.00437995615107141	0.0460874512142923	0.0362605724924945	"204851/5629/26160/2202/5915/7474/2201/10370/5080/6935/5916/10818/84678/2200/6909/655"	16
"GO:0090075"	"BP"	"GO:0090075"	"relaxation of muscle"	"16/4576"	"35/18903"	0.00437995615107141	0.0460874512142923	0.0362605724924945	"5142/2946/477/5997/134/6546/5028/5290/817/2982/5144/6588/5592/3778/5025/3759"	16
"GO:1903039"	"BP"	"GO:1903039"	"positive regulation of leukocyte cell-cell adhesion"	"86/4576"	"275/18903"	0.00438553362222309	0.0460874512142923	0.0362605724924945	"8764/26191/51043/27/1604/11221/3707/114548/3552/3553/27177/2736/1803/3676/7048/58515/64332/3592/5290/3280/399/5530/51176/3572/972/9308/10385/3105/3133/7124/3127/3123/3117/3108/3111/3113/3115/100133941/2534/8876/55274/3569/2737/7784/857/6604/4067/8767/3037/80380/301/8013/960/4192/55626/923/572/10524/648/1326/57178/57678/101/7480/3071/9840/10808/1948/207/567/64410/3566/146850/6347/10892/140885/100/8943/970/7297/6597/23149/84807/6598/3956/861"	86
"GO:0048844"	"BP"	"GO:0048844"	"artery morphogenesis"	"30/4576"	"79/18903"	0.00440058651764233	0.0461703230401497	0.0363257741855783	"5396/5629/10000/659/56999/4638/3280/3516/10427/1909/5159/2296/10370/55636/23462/7046/2022/4192/30008/57178/4035/1948/6495/2294/2303/60681/6909/182/4854/348"	30
"GO:0099568"	"CC"	"GO:0099568"	"cytoplasmic region"	"88/4763"	"285/19869"	0.00443049855517795	0.0327856893083168	0.0251838865241694	"23095/6421/7802/9783/126820/29899/23557/80128/25790/127933/29922/22920/127829/3192/92749/26160/112942/129880/150737/66008/4735/55207/10533/26059/200894/90102/1487/55330/257236/7345/132851/1212/821/114327/667/9474/8701/2737/3315/2770/55112/10013/51566/1641/2332/94137/10947/27067/55638/10497/23287/56623/89958/387755/55626/79659/23187/219670/26985/1488/23085/7289/120892/2735/23011/144406/196385/84945/23116/22863/55860/3091/79882/4130/26258/145788/8120/29105/29070/54768/81631/5048/10749/4137/5573/9371/8943/5566"	88
"GO:0071478"	"BP"	"GO:0071478"	"cellular response to radiation"	"62/4576"	"189/18903"	0.00449556222775557	0.0470901006035794	0.0370494345342628	"10269/3428/5743/25896/163859/23596/10010/51776/84236/993/4311/2868/6423/5295/1432/1026/5429/5796/358/7076/2002/6591/94241/4609/3297/3309/6609/1643/79073/10714/10413/4312/4314/1410/3014/10635/4193/144715/675/3981/56339/4776/1965/440275/90427/5888/54617/641/2072/9683/4313/1535/4157/7157/4239/672/4836/2885/55364/5111/79913/1785"	62
"GO:0015803"	"BP"	"GO:0015803"	"branched-chain amino acid transport"	"8/4576"	"13/18903"	0.00455013328870043	0.047201221651865	0.0371368620816893	"388662/9673/153129/6520/55117/23428/8140/124935"	8
"GO:0021681"	"BP"	"GO:0021681"	"cerebellar granular layer development"	"8/4576"	"13/18903"	0.00455013328870043	0.047201221651865	0.0371368620816893	"5629/5270/2895/136319/51286/4192/23017/146057"	8
"GO:0060831"	"BP"	"GO:0060831"	"smoothened signaling pathway involved in dorsal/ventral neural tube patterning"	"8/4576"	"13/18903"	0.00455013328870043	0.047201221651865	0.0371368620816893	"92344/57728/2737/23552/5727/7289/54903/5566"	8
"GO:0061430"	"BP"	"GO:0061430"	"bone trabecula morphogenesis"	"8/4576"	"13/18903"	0.00455013328870043	0.047201221651865	0.0371368620816893	"7059/5364/2201/7480/26585/4313/1277/22904"	8
"GO:0070486"	"BP"	"GO:0070486"	"leukocyte aggregation"	"8/4576"	"13/18903"	0.00455013328870043	0.047201221651865	0.0371368620816893	"6280/3553/6793/3037/8013/960/655/58494"	8
"GO:0072537"	"BP"	"GO:0072537"	"fibroblast activation"	"8/4576"	"13/18903"	0.00455013328870043	0.047201221651865	0.0371368620816893	"6195/2730/4921/5159/2729/9590/59/23765"	8
"GO:0071453"	"BP"	"GO:0071453"	"cellular response to oxygen levels"	"58/4576"	"175/18903"	0.00457799191312752	0.0474138647980184	0.0373041649377373	"65018/6548/205/23576/4000/4720/4921/5743/56776/1788/6546/2034/5163/8837/2043/7428/10533/5468/523/26355/5291/3516/5562/10370/358/51142/857/29923/5165/538/4824/6781/665/4609/29979/1902/2021/572/84890/219736/664/101/7009/4193/2308/84962/30001/3091/677/207/64506/8996/7157/596/1869/655/3727/22933"	58
"GO:0002683"	"BP"	"GO:0002683"	"negative regulation of immune system process"	"133/4576"	"449/18903"	0.00458842905554026	0.0474456821441257	0.0373291981117282	"8764/100532736/7805/80149/2633/26191/10401/5692/103/51043/3428/127943/149041/134/83593/1604/11221/7107/57162/84695/7130/1803/5133/5468/23228/10039/868/4345/1739/55646/9353/836/5734/133396/5295/9140/972/1843/56940/3077/10385/3134/3105/3133/3106/100507436/7124/3123/3111/1432/27242/9474/2534/7128/7430/2852/10457/3624/2737/1021/8976/3598/4068/60343/6591/4067/10221/4609/80380/90865/301/7099/54542/29085/10077/5682/4192/56834/2615/4321/79671/84959/57678/55080/2/387837/3821/7009/3071/6773/4940/53342/23143/10464/730249/56339/145581/3958/384/7043/79890/207/26585/7301/2200/1588/5045/55829/3566/2294/1398/140775/6347/6348/1845/5573/6662/5771/6318/100/1051/1265/54/684/558/7040/27202/7376/11274/613/4282/10766/861"	133
"GO:0010822"	"BP"	"GO:0010822"	"positive regulation of mitochondrion organization"	"29/4576"	"76/18903"	0.00466846106901336	0.0481958753310642	0.0379194332781702	"65018/10962/56947/26355/3064/291/7416/5071/2852/51024/23259/2021/55626/572/5599/10105/54708/664/10059/1634/80821/3091/90427/7157/4836/10928/56907/5329/400916"	29
"GO:0010038"	"BP"	"GO:0010038"	"response to metal ion"	"109/4576"	"360/18903"	0.00468909515338514	0.0482542347893084	0.0379653491904312	"553115/5563/3725/10768/140576/23385/5743/254428/3707/6262/6382/1788/3795/1261/3552/79901/7273/7341/79800/1373/728294/4968/7474/200894/1371/7220/5359/118/6649/3184/22872/5530/817/836/5562/1393/4208/84059/5122/5066/5515/654/3077/51596/2729/9474/6648/5071/358/1956/100271927/857/538/2664/4017/8754/3297/6505/48/210/3309/2021/445/6786/6609/57586/9066/572/23621/4297/8644/5599/288/3778/10105/311/7390/664/3736/144402/120892/4891/5025/3981/4776/3091/10243/1965/207/567/7782/18/4502/4494/4501/221184/1728/27132/5176/4137/4864/596/5111/955/8904/682/79085/3727/706"	109
"GO:0035592"	"BP"	"GO:0035592"	"establishment of protein localization to extracellular region"	"109/4576"	"360/18903"	0.00468909515338514	0.0482542347893084	0.0379653491904312	"79971/6814/6566/2029/55204/5872/55585/25874/2752/5208/3552/3553/3557/55240/7273/8609/26154/5798/7857/8864/5468/5894/4345/9515/51714/3592/952/5978/2044/5530/3033/64083/5019/2149/2150/153339/5122/5066/1946/821/654/7124/3123/84300/23607/9324/51167/134957/7430/5071/2852/3569/1174/5799/94121/2182/8754/10497/301/5125/19/7099/9066/572/1374/9854/55691/64215/818/6934/22841/101/4074/10059/5213/338442/2308/8660/5106/382/3091/376267/4053/10972/7043/6400/26258/18/780776/164/9501/5048/57555/3996/51030/284119/252983/201475/9230/7040/3783/348/54795/57333/7376/945/91355/162/5211"	109
"GO:0008154"	"BP"	"GO:0008154"	"actin polymerization or depolymerization"	"65/4576"	"200/18903"	0.00470112359995702	0.0483008584225249	0.038002031618892	"832/829/10456/55243/10092/25802/10602/119/9168/822/7456/55845/3059/5290/1739/118/9948/9353/57482/9037/253260/2150/5921/51429/79778/2006/10344/6369/10095/8976/136319/7114/1730/286527/10565/23189/7111/81873/23075/9645/55761/10006/6840/120/3071/10810/1073/382/6710/51466/29767/29766/9051/146206/23406/1440/2885/56907/343578/2909/91663/57553/11135/11078/84221"	65
"GO:0002573"	"BP"	"GO:0002573"	"myeloid leukocyte differentiation"	"70/4576"	"218/18903"	0.00478305524846758	0.0490643979468601	0.0386027673841291	"5293/56998/1969/3725/1435/4853/10401/10456/2629/3428/7107/7130/5468/7048/1230/27086/3059/3516/5530/51176/133396/5295/2150/1437/1436/972/7124/3123/1432/135228/28962/10370/56975/3624/1021/4067/10221/4609/8840/3297/7099/56834/2101/9846/84959/84293/9644/22985/677/2200/302/3658/79705/5048/2124/6348/1440/5578/2194/5771/284266/8792/1051/22904/7040/126014/3976/4627/10766/861"	70
"GO:0014033"	"BP"	"GO:0014033"	"neural crest cell differentiation"	"35/4576"	"96/18903"	0.00479867031453681	0.0491463182293261	0.0386672204242235	"553115/10500/64218/6201/10505/54910/2335/7869/84541/3280/202018/5308/1909/9037/2668/4208/57556/309/2296/10370/10371/3084/6591/6495/3091/80031/8482/10509/2303/6662/1000/182/655/3911/10501"	35
"GO:0045599"	"BP"	"GO:0045599"	"negative regulation of fat cell differentiation"	"24/4576"	"60/18903"	0.00482871988114035	0.0493176818488963	0.0388020454749973	"6272/28951/7474/3400/7124/5167/6648/2852/3569/3638/23414/8840/10413/7480/2308/10979/122953/7041/650/182/1869/22933/7040/4320"	24
"GO:0009266"	"BP"	"GO:0009266"	"response to temperature stimulus"	"61/4576"	"186/18903"	0.00483071363654976	0.0493176818488963	0.0388020454749973	"6548/11080/844/51278/5743/51022/134/6000/8890/3552/7341/79054/2047/3490/5562/2246/10569/100507436/2729/6648/3315/27000/10049/5931/56892/4067/8989/94241/3297/11168/3301/7415/133/5024/1410/644168/9531/490/55198/1967/2308/3356/4792/30001/3306/1965/8892/1734/3320/207/440275/162514/51393/4137/284207/9658/57468/1153/5566/2063/126393"	61
"GO:0005635"	"CC"	"GO:0005635"	"nuclear envelope"	"142/4763"	"488/19869"	0.00486826393034351	0.0356852931497821	0.027411178237386	"55219/79647/10269/79639/5733/23155/6272/10885/6277/148327/10456/4000/22926/4259/27101/63931/64222/163590/26092/5743/5321/51514/5664/6000/25909/51374/7444/307/23190/55183/151188/7341/3267/3708/327/25978/2042/3836/11342/56648/59343/10227/23001/202151/9631/55914/26049/1192/667/221264/9589/3482/2852/358/23333/256979/1956/9883/83862/9551/222236/27000/51530/23165/9189/55787/5422/55916/91782/665/9821/10434/6386/27067/203228/51510/2776/55151/23511/9536/84814/6836/169714/4925/5024/79073/116535/3601/80013/64215/55749/311/26509/85450/2869/664/57097/29843/23306/11260/23592/8089/114882/5025/9107/9818/6049/3843/9472/23588/2643/23224/79789/161176/9112/7301/663/10073/7329/79641/5048/23108/489/27346/55379/54894/51155/9123/57132/81929/4864/596/9525/54498/8904/51230/3643/9127/2781/25777/4600/56894"	142
"GO:0060541"	"BP"	"GO:0060541"	"respiratory system development"	"68/4576"	"211/18903"	0.00487778879558426	0.0497005727559707	0.0391032954492719	"57190/83931/51668/5629/2034/5534/84695/2736/9394/659/26154/3488/7068/7048/7474/4311/3280/53834/3516/51176/10427/2247/10409/4124/4015/2246/5159/7124/5754/5154/2737/1749/8985/2002/538/55636/10247/7534/23414/55151/54542/445/10413/4321/3988/7289/3845/5916/2735/4323/6495/7043/2252/21/54768/342371/2294/3675/6909/1636/6662/6431/100/3911/57333/3976/10454/9620"	68
"GO:1905954"	"BP"	"GO:1905954"	"positive regulation of lipid localization"	"40/4576"	"113/18903"	0.00489925573304466	0.0497005727559707	0.0391032954492719	"26119/2170/80149/5321/3552/3553/26154/5468/114885/10396/6696/2180/1601/654/80820/154664/857/29923/4824/5727/19/9536/10938/51703/160518/4035/5025/4792/1588/302/4828/21/1066/114897/8792/10347/718/348/7376/4282"	40
"GO:0007413"	"BP"	"GO:0007413"	"axonal fasciculation"	"11/4576"	"21/18903"	0.00491450866897754	0.0497005727559707	0.0391032954492719	"2048/2043/152330/2042/836/9037/27242/4897/4692/2909/4685"	11
"GO:0016137"	"BP"	"GO:0016137"	"glycoside metabolic process"	"11/4576"	"21/18903"	0.00491450866897754	0.0497005727559707	0.0391032954492719	"8574/10327/2629/55347/84869/2990/57016/2717/1645/8644/4668"	11
"GO:0060445"	"BP"	"GO:0060445"	"branching involved in salivary gland morphogenesis"	"11/4576"	"21/18903"	0.00491450866897754	0.0497005727559707	0.0391032954492719	"5361/23129/7124/5154/3082/6591/55727/2252/7052/655/3911"	11
"GO:0106030"	"BP"	"GO:0106030"	"neuron projection fasciculation"	"11/4576"	"21/18903"	0.00491450866897754	0.0497005727559707	0.0391032954492719	"2048/2043/152330/2042/836/9037/27242/4897/4692/2909/4685"	11
"GO:0055038"	"CC"	"GO:0055038"	"recycling endosome membrane"	"35/4763"	"97/19869"	0.00491983990549451	0.0357263140800863	0.0274426879135798	"9341/23673/5872/10067/30845/54918/5912/79572/57537/112574/3134/3105/3133/3107/3106/1183/84679/57826/286410/51201/6505/51104/10938/10133/118813/22841/382/567/10066/192683/201475/10079/113178/9230/8216"	35
"GO:0071456"	"BP"	"GO:0071456"	"cellular response to hypoxia"	"51/4576"	"151/18903"	0.00495074716875832	0.049988578779218	0.0393298921260044	"65018/6548/205/23576/4000/4921/5743/56776/1788/6546/2034/5163/8837/2043/7428/5468/26355/5291/3516/5562/10370/358/51142/29923/5165/538/4824/6781/665/4609/29979/2021/572/84890/219736/664/101/7009/4193/84962/30001/3091/677/64506/8996/7157/596/1869/655/3727/22933"	51
"GO:0097542"	"CC"	"GO:0097542"	"ciliary tip"	"20/4763"	"48/19869"	0.00504611650444348	0.0361504481301226	0.02776848078274	"51668/22920/26160/2736/79809/150737/57728/2737/55112/79659/2735/8655/374654/23059/1540/90410/140735/9371/83658/51098"	20
"GO:0032279"	"CC"	"GO:0032279"	"asymmetric synapse"	"99/4763"	"327/19869"	0.00508257148487499	0.0361504481301226	0.02776848078274	"22883/832/55450/400745/9829/5142/6232/23623/26052/134/375/6546/119/10505/54910/659/2043/3708/8536/9922/2596/3836/8997/5028/23043/1739/118/57537/2895/10611/29102/6695/11346/8831/2534/2911/5071/2852/4897/64101/1020/6853/3750/23229/538/1821/3188/2332/51201/23362/4067/6156/6505/8777/51104/5727/23413/6207/78999/1410/23705/4900/10006/22849/120/8661/642938/664/9498/8825/9921/9478/5025/9201/1948/145581/9495/10243/26037/9101/64506/112476/81831/9513/201191/9123/9229/57534/1000/1630/9762/79953/5802/1785/23373/54487/9127/613/4536"	99
"GO:0030173"	"CC"	"GO:0030173"	"integral component of Golgi membrane"	"25/4763"	"64/19869"	0.00511782405960552	0.0361504481301226	0.02776848078274	"23443/55032/27032/166929/347734/56975/55501/8460/261729/10282/7355/55790/9583/5125/2218/169714/9159/55454/259230/142891/2583/5045/780776/51030/54760"	25
"GO:0030665"	"CC"	"GO:0030665"	"clathrin-coated vesicle membrane"	"45/4763"	"132/19869"	0.00545834008860741	0.0378672343647139	0.0290872070511316	"9341/26119/533/8674/7039/10618/130340/5868/7474/523/1173/685/950/1601/1839/972/1212/9856/3127/3123/3117/3113/3115/3482/1956/3092/1174/155066/6845/51606/528/4900/928/25977/4074/9182/8906/8120/527/164/92840/348/529/8218/162"	45
"GO:0070160"	"CC"	"GO:0070160"	"tight junction"	"45/4763"	"132/19869"	0.00545834008860741	0.0378672343647139	0.0290872070511316	"54587/1969/260425/57530/5872/55870/50848/10015/9223/23150/5912/1739/9693/100506658/324/11346/2697/4301/79778/357/65267/154796/57826/137075/8777/7046/54566/89958/154810/79827/83700/55691/56288/288/8531/8825/317762/7082/5376/57125/84612/51599/23094/58494/23562"	45
"GO:0035577"	"CC"	"GO:0035577"	"azurophil granule membrane"	"23/4763"	"58/19869"	0.00571912312218077	0.0393252979286235	0.03020719897789	"23385/127829/54918/55/10396/4126/8876/154664/3920/6845/2040/6836/374395/5547/719/4257/11010/10970/527/2548/8904/684/2357"	23
"GO:0014069"	"CC"	"GO:0014069"	"postsynaptic density"	"97/4763"	"321/19869"	0.00583320914992374	0.0397579255218486	0.0305395160480772	"22883/832/55450/400745/9829/5142/6232/23623/26052/134/375/6546/119/10505/54910/659/2043/3708/8536/9922/2596/3836/8997/5028/23043/1739/118/57537/2895/10611/29102/6695/11346/8831/2534/2911/5071/2852/4897/64101/1020/6853/3750/23229/538/1821/3188/2332/51201/23362/4067/6156/8777/51104/5727/23413/6207/78999/1410/23705/4900/10006/22849/120/8661/642938/664/8825/9921/9478/5025/9201/1948/145581/9495/10243/26037/9101/64506/112476/81831/9513/201191/9123/9229/57534/1000/1630/9762/79953/5802/1785/23373/54487/9127/613/4536"	97
"GO:0031594"	"CC"	"GO:0031594"	"neuromuscular junction"	"26/4763"	"68/19869"	0.00606527327663401	0.0408674432964885	0.0313917772120965	"9900/5664/2043/5270/3913/23024/1739/2149/6695/3908/7402/1020/3084/10497/288/7846/9143/112755/5573/9144/6640/22839/3911/5566/1399/4627"	26
"GO:0016605"	"CC"	"GO:0016605"	"PML body"	"37/4763"	"105/19869"	0.00610118844580781	0.0408674432964885	0.0313917772120965	"6118/204851/148523/27252/7341/6304/59343/6047/23001/10409/8878/9189/93953/2000/94241/3297/10210/23137/81603/6934/7750/6049/4149/5888/8554/5371/641/7329/4261/9683/55159/7157/1107/10626/201299/10241/58476"	37
"GO:0098636"	"CC"	"GO:0098636"	"protein complex involved in cell adhesion"	"21/4763"	"52/19869"	0.00633366906897205	0.0419268263408447	0.0322055280569788	"8515/3915/3655/3676/3913/3693/3672/3908/3912/4067/10077/83700/3678/3679/22801/3681/3690/3675/5329/3956/58494"	21
"GO:0030134"	"CC"	"GO:0030134"	"COPII-coated ER to Golgi transport vesicle"	"34/4763"	"95/19869"	0.00637188669551223	0.0419268263408447	0.0322055280569788	"553115/50999/9554/29097/149111/90411/7039/22872/10427/9871/64924/81555/972/3134/3105/3133/3107/3106/3127/3123/3117/3113/3115/286451/23259/56681/143187/51290/10484/10972/5265/567/10483/11018"	34
"GO:0008021"	"CC"	"GO:0008021"	"synaptic vesicle"	"66/4763"	"208/19869"	0.00642256304962665	0.0419268263408447	0.0322055280569788	"127262/23095/23673/5538/5142/388662/9900/11311/51107/23557/5872/23385/8674/10228/5664/54910/56947/4735/9922/5868/7879/4311/7466/2555/23176/1212/26503/8676/134957/273/83992/155066/5799/1183/6853/23157/528/10497/6809/9066/23621/143187/10059/120892/9498/490/114088/376267/85439/23312/192683/55784/9143/527/79641/112476/1731/112755/84937/9144/201475/79953/5802/9230/10567/529"	66
"GO:0034045"	"CC"	"GO:0034045"	"phagophore assembly site membrane"	"10/4763"	"19/19869"	0.00647518553526559	0.0419268263408447	0.0322055280569788	"7879/9140/9474/26100/11152/9821/81876/22863/55102/55062"	10
"GO:0016580"	"CC"	"GO:0016580"	"Sin3 complex"	"11/4763"	"22/19869"	0.00712445538277118	0.0446427567130097	0.0342917334637628	"3065/5928/51742/8819/5931/80312/64426/3621/84312/25942/10933"	11
"GO:0031258"	"CC"	"GO:0031258"	"lamellipodium membrane"	"11/4763"	"22/19869"	0.00712445538277118	0.0446427567130097	0.0342917334637628	"1969/1803/2191/23129/960/10979/23224/1464/9780/3690/10297"	11
"GO:0070822"	"CC"	"GO:0070822"	"Sin3-type complex"	"11/4763"	"22/19869"	0.00712445538277118	0.0446427567130097	0.0342917334637628	"3065/5928/51742/8819/5931/80312/64426/3621/84312/25942/10933"	11
"GO:0098644"	"CC"	"GO:0098644"	"complex of collagen trimers"	"11/4763"	"22/19869"	0.00712445538277118	0.0446427567130097	0.0342917334637628	"1307/1290/1295/1300/1278/1288/85301/1289/1284/1277/50509"	11
"GO:0099572"	"CC"	"GO:0099572"	"postsynaptic specialization"	"102/4763"	"342/19869"	0.00726064647583803	0.0451321784938092	0.0346676762256856	"22883/832/55450/400745/9829/5142/6232/23623/26052/134/375/6546/119/10505/54910/659/2043/3708/8536/9922/2596/3836/8997/5028/23043/1739/118/57537/55584/2555/2895/10611/29102/6695/11346/8831/2534/2911/5071/2852/4897/64101/1020/6853/3750/23229/538/1821/3188/2332/2556/51201/23362/4067/6156/8777/51104/5727/23413/6207/78999/1410/23705/4900/10006/22849/120/8661/642938/664/8825/9921/9478/5025/9201/1948/145581/9495/10243/26037/9101/64506/112476/81831/57555/9513/201191/9123/9229/57534/1000/1630/9762/79953/22839/5802/1785/23373/54487/9127/613/4536"	102
